question_id,paper_id,question,gold_answer,predicted_answer,retrieved_chunk_ids,retrieved_section_names,f1,idk,proxy_faithfulness,experiment,condition
3ebdc15480250f130cf8f5ab82b0595e4d870e2f,1908.10275,How many genres did they collect from?,77 genres,77 genres.,"['1908.10275_1_0', '1908.10275_0_0', '1908.10275_2_0']","['Brief introduction to popular music', 'Motivation, Background and Related Work', 'Data Description']",0.0,False,0.5,exp4_chunksize,512
983c2fe7bdbf471bb8b15db858fd2cbec86b96a5,1911.05343,Do they compare against state of the art text generation?,yes,I don't know.,"['1911.05343_6_0', '1911.05343_0_0', '1911.05343_6_1']","['Experimental Results', 'Introduction', 'Experimental Results']",0.0,True,0.0,exp4_chunksize,512
12eba1598dca14db64dbc8b73484639363a4618e,1909.00338,Which features do they use to model Twitter messages?,"word unigrams, bigrams, and trigrams",They do not explicitly mention the features used to model Twitter messages in the provided context.,"['1909.00338_0_0', '1909.00338_2_0', '1909.00338_13_1']","['Background', 'Implementation ::: Data collection', 'Discussion']",0.0,False,0.7333,exp4_chunksize,512
d13efa7dee280c7c2f6dc451c4fbbf0240fc2efa,1810.07091,Do they differentiate insights where they are dealing with learned or engineered representations?,yes,"Yes, they differentiate insights where they are dealing with learned or engineered representations.","['1810.07091_11_0', '1810.07091_9_0', '1810.07091_0_0']","['Classifiers', 'Hand-crafted Features', 'Introduction']",0.0,False,0.5,exp4_chunksize,512
9176d2ba1c638cdec334971c4c7f1bb959495a8e,1809.00530,What are the source and target domains?,"Book, electronics, beauty, music, IMDB, Yelp, cell phone, baby, DVDs, kitchen","The source domain and target domain are not explicitly stated in the context, but based on the information provided, it can be inferred that the source domain is the existing domain with sufficient labeled data, and the target domain is the new domain with very few or no labeled data.","['1809.00530_0_0', '1809.00530_6_0', '1809.00530_2_0']","['Introduction', 'Datasets and Experimental Settings', 'Notations and Model Overview']",0.0,False,0.7576,exp4_chunksize,512
30db81df46474363d5749d7f6a94b7ef95cd3e01,1811.05085,What domains do they experiment with?,"Twitter, Yelp reviews and movie reviews","Twitter, Yelp, and movie reviews.","['1811.05085_12_0', '1811.05085_0_0', '1811.05085_7_0']","['Results and analysis', 'Introduction', 'Target domains']",0.0,False,0.8,exp4_chunksize,512
ef396a34436072cb3c40b0c9bc9179fee4a168ae,1705.04153,What tasks do they experiment with?,text classification and text semantic matching,"Text classification, modelling the semantic relationship between two sentences, and idiom enhanced sentiment classification.","['1705.04153_13_0', '1705.04153_8_0', '1705.04153_9_0']","['Discussion and Qualitative Analysis', 'Text Classification', 'Text Semantic Matching']",0.0,False,0.9286,exp4_chunksize,512
5d5a571ff04a5fdd656ca87f6525a60e917d6558,1801.09030,Do they impose any grammatical constraints over the generated output?,no,I don't know.,"['1801.09030_0_1', '1801.09030_4_0', '1801.09030_5_0']","['Introduction', 'Basic Encoder-Decoder Model', 'Coverage Mechanism']",0.0,True,0.0,exp4_chunksize,512
526ae24fa861d52536b66bcc2d2ddfce483511d6,2002.06675,How big are improvements with multilingual ASR training vs single language training?,relative WER improvement of 10%.,A relative WER improvement of 10% was achieved with multilingual training in the speaker-open setting.,"['2002.06675_20_0', '2002.06675_19_0', '2002.06675_0_0']","['Experimental Evaluation ::: Results', 'Experimental Evaluation ::: Experimental Setting', 'Introduction']",0.125,False,0.9333,exp4_chunksize,512
859e0bed084f47796417656d7a68849eb9cb324f,1806.09103,how are rare words defined?,low-frequency words,"For quite a lot of words, especially those rare ones, their word embedding is extremely hard to learn due to the data sparse issue.","['1806.09103_3_0', '1806.09103_0_0', '1806.09103_11_0']","['Subword-augmented Word Embedding', 'Introduction', 'Augmented Word Embedding']",0.0,False,1.0,exp4_chunksize,512
d8627ba08b7342e473b8a2b560baa8cdbae3c7fd,1908.05828,Do the authors train a Naive Bayes classifier on their dataset?,no,I don't know.,"['1908.05828_1_0', '1908.05828_0_0', '1908.05828_10_0']","['Related Work', 'Introduction', 'Experiments']",0.0,True,0.0,exp4_chunksize,512
39492338e27cb90bf1763e4337c2f697cf5082ba,1704.06125,How many CNNs and LSTMs were ensembled?,10 CNNs and 10 LSTMs,I don't know. The text does not mention the number of CNNs and LSTMs that were ensembled.,"['1704.06125_2_0', '1704.06125_1_0', '1704.06125_9_0']","['LSTM', 'CNN', 'Results']",0.0,True,0.5625,exp4_chunksize,512
327e06e2ce09cf4c6cc521101d0aecfc745b1738,2001.11381,What evaluation metrics did they look at?,accuracy with standard deviation,"Gramaticalidad (ortografía, conjugaciones correctas, concordancia en género y número) y Coherencia (legibilidad, percepción de una idea general).","['2001.11381_11_0', '2001.11381_5_0', '2001.11381_4_1']","['Experimentos y resultados ::: Resultados', 'Modelos propuestos ::: Modelo generativo estocástico usando cadenas de Markov', 'Modelos propuestos']",0.1111111111111111,False,0.6875,exp4_chunksize,512
ffa7f91d6406da11ddf415ef094aaf28f3c3872d,1906.01081,By how much more does PARENT correlate with human judgements in comparison to other text generation metrics?,Best proposed metric has average correlation with human judgement of 0.913 and 0.846 compared to best compared metrics result of 0.758 and 0.829 on WikiBio and WebNLG challenge.,I don't know. The context does not provide a specific comparison of PARENT's correlation with other metrics.,"['1906.01081_10_0', '1906.01081_11_0', '1906.01081_8_0']","['WebNLG Dataset', 'Related Work', 'Correlation Comparison']",0.1111111111111111,True,0.5294,exp4_chunksize,512
54415efa91566d5d7135fa23bce3840d41a6389e,1704.02686,What dimensions of word embeddings do they produce using factorization?,300-dimensional vectors,100-300 dimensions.,"['1704.02686_0_0', '1704.02686_6_0', '1704.02686_12_0']","['Introduction', 'Word Embedding Proposals', 'Multiplicative Compositionality']",0.0,False,0.5,exp4_chunksize,512
ec62c4cdbeaafc875c695f2d4415bce285015763,1910.03771,What state-of-the-art general-purpose pretrained models are made available under the unified API?,BERT RoBERTa DistilBERT GPT GPT2 Transformer-XL XLNet XLM,"GPT, GPT2, and XLNet.","['1910.03771_8_0', '1910.03771_15_0', '1910.03771_13_0']","['Library design ::: Core components', 'Related work', 'Experimenting with Transformers ::: Ecosystem']",0.0,False,0.5,exp4_chunksize,512
3ee721c3531bf1b9a1356a40205d088c9a7a44fc,1909.05855,How did they gather the data?,"simulation-based dialogue generation, where the user and system roles are simulated to generate a complete conversation flow, which can then be converted to natural language using crowd workers ","They gathered the data by sampling a set of entities from Freebase and obtaining the values for slots defined in the schema from the appropriate attribute in Freebase. Some slots, like event dates/times and available ticket counts, were synthetically sampled.","['1909.05855_3_0', '1909.05855_4_0', '1909.05855_1_0']","['The Schema-Guided Dialogue Dataset ::: Services and APIs', 'The Schema-Guided Dialogue Dataset ::: Dialogue Simulator Framework', 'Related Work']",0.04878048780487806,False,0.8824,exp4_chunksize,512
39a450ac15688199575798e72a2cc016ef4316b5,1712.03556,How much performance improvements they achieve on SQuAD?,Compared to baselines SAN (Table 1) shows  improvement of 1.096% on EM and 0.689% F1. Compared to other published SQuAD results (Table 2) SAN is ranked second.,"On AddSent, SAN achieves a +1.2 improvement in F1 score over the Standard 1-step answer module. On AddOneSent, SAN achieves a +0.7 improvement in F1 score over the Standard 1-step answer module.","['1712.03556_4_0', '1712.03556_3_0', '1712.03556_8_0']","['How robust are the results?', 'Results', 'Experiments results on MS MARCO']",0.06060606060606061,False,0.8333,exp4_chunksize,512
4bd894c365d85e20753d9d2cb6edebb8d6f422e9,1911.05153,How authors create adversarial test set to measure model robustness?,"we devise a test set consisting of ‘adversarial’ examples, i.e, perturbed examples that can potentially change the base model's prediction.  We use two approaches described in literature: back-translation and noisy sequence autoencoder.","The authors generate adversarial test sets using seq2seq models, specifically by swapping one token for another based on the gradient of the input (BIBREF28) and by replacing words of the sentence with similar tokens that preserve the language model scoring and maximize the target class probability (BIBREF29).","['1911.05153_14_0', '1911.05153_15_0', '1911.05153_0_0']","['Results and Discussion', 'Related Work', 'Introduction']",0.0,False,0.8462,exp4_chunksize,512
86083a02cc9a80b31cac912c42c710de2ef4adfd,2002.08126,How do they obtain language identities?,model is trained to predict language IDs as well as the subwords we add language IDs in the CS point of transcriptio,"They obtain language identities by augmenting the output symbols set with language IDs $<chn>$ and $<eng>$, as shown in Fig. 1.","['2002.08126_2_0', '2002.08126_0_0', '2002.08126_1_0']","['RNN-T with language bias', 'Introduction', 'review of RNN-T']",0.0,False,0.8,exp4_chunksize,512
81dc39ee6cdacf90d5f0f62134bf390a29146c65,1911.03310,What challenges this work presents that must be solved to build better language-neutral representations?,contextual embeddings do not represent similar semantic phenomena similarly and therefore they are not directly usable for zero-shot cross-lingual tasks,"The challenges presented by this work that must be solved to build better language-neutral representations are:

1. Language overfitting
2. Hyper-parameter tuning
3. Limited language neutrality of mBERT, which can be approximated as a constant shift in the representation space.
4. Need for explicit bilingual projection to work well in zero-shot setups.","['1911.03310_0_0', '1911.03310_1_0', '1911.03310_9_0']","['Introduction', 'Related Work', 'Experimental Setup']",0.03773584905660378,False,0.6522,exp4_chunksize,512
fc8bc6a3c837a9d1c869b7ee90cf4e3c39bcd102,1905.06566,Is the baseline a non-heirarchical model like BERT?,There were hierarchical and non-hierarchical baselines; BERT was one of those baselines,Yes.,"['1905.06566_10_1', '1905.06566_4_1', '1905.06566_10_2']","['Results', 'Pre-training', 'Results']",0.0,False,0.0,exp4_chunksize,512
3513682d4ee2e64725b956c489cd5b5995a6acf2,1907.08937,Which sampling method do they use to approximate similarity between the conditional probability distributions over entity pairs?,monte-carlo sequential sampling,I don't know. The context does not mention the specific sampling method used to approximate similarity between the conditional probability distributions over entity pairs.,"['1907.08937_0_0', '1907.08937_17_0', '1907.08937_0_1']","['Introduction', 'Real World Experiment', 'Introduction']",0.07999999999999999,True,0.7727,exp4_chunksize,512
ecc63972b2783ee39b3e522653cfb6dc5917d522,1706.09673,How do they encourage understanding of literature as part of their objective function?,"They group the existing works in terms of the objective function they optimize - within-tweet relationships, inter-tweet relationships, autoencoder, and weak supervision.",I don't know.,"['1706.09673_2_0', '1706.09673_3_0', '1706.09673_6_0']","['Modeling within-tweet relationships', 'Modeling inter-tweet relationships', 'Modeling using weak supervision']",0.5,True,0.0,exp4_chunksize,512
f10325d022e3f95223f79ab00f8b42e3bb7ca040,1709.02271,How are discourse features incorporated into the model?,They derive entity grid with grammatical relations and RST discourse relations and concatenate them with pooling vector for the char-bigrams before feeding to the resulting vector to the softmax layer.,"Discourse features are incorporated into the model through two schema for creating discourse feature sequences from an entity grid, which are local and global reading.","['1709.02271_8_0', '1709.02271_5_0', '1709.02271_0_0']","['Analysis', 'Featurization', 'Introduction']",0.0,False,0.913,exp4_chunksize,512
0bffc3d82d02910d4816c16b390125e5df55fd01,2003.07433,Do the authors mention any possible confounds in this study?,no,I don't know.,"['2003.07433_3_0', '2003.07433_0_0', '2003.07433_10_0']","['Demographics of Clinically Validated PTSD Assessment Tools', 'Introduction', 'LAXARY: Explainable PTSD Detection Model ::: Psychometric Validation of PTSD Linguistic Dictionary']",0.0,True,0.0,exp4_chunksize,512
0a92352839b549d07ac3f4cb997b8dc83f64ba6f,1708.00111,By how much do they outperform basic greedy and cross-entropy beam decoding?,2 accuracy points,+5.5 accuracy points gain for supertagging and +1.5 F1 points for NER.,"['1708.00111_12_0', '1708.00111_0_0', '1708.00111_4_0']","['Results', 'Introduction', 'Training with Continuous Relaxation of Beam Search']",0.0,False,0.8,exp4_chunksize,512
df2839dbd68ed9d5d186e6c148fa42fce60de64f,1804.05868,How big is the provided treebank?,"1448 sentences more than the dataset from Bhat et al., 2017","I don't know. The context mentions Hindi and English Universal Dependency (UD) treebanks, but it does not provide their size.","['1804.05868_4_0', '1804.05868_8_0', '1804.05868_6_0']","['Universal Dependencies for Hindi-English', 'Stacking Models', 'Parsing Algorithm']",0.0,True,0.55,exp4_chunksize,512
05c49b9f84772e6df41f530d86c1f7a1da6aa489,1912.08904,What interface does Macaw currently have?,File IO Standard IO Telegram,"Macaw currently has the following interfaces: 

1. File IO (non-interactive)
2. Standard IO (interactive command line interface)
3. Telegram (interactive interface for real users)","['1912.08904_1_0', '1912.08904_0_1', '1912.08904_3_0']","['Macaw Architecture', 'Introduction', 'User Interfaces']",0.0,False,0.5455,exp4_chunksize,512
